,starting coordinate,ending coordinate,vertices,issues ID,severe issue,minor issue,total distance,ave_severe_issue/meter,ave_minor_issue/meter,elevation
116,"47.4639072,-122.2875121","47.4642641,-122.2885565","[(47.4639072, -122.2875121), (47.4642641, -122.2885565)]",[],0,0,88.0,0,0,"[97.2624282836914, 103.0184478759766]"
117,"47.19281,-122.2953515","47.1927773,-122.296828","[(47.19281, -122.2953515), (47.1931021, -122.2951972), (47.1930011, -122.2937226), (47.1922903, -122.2937266), (47.1923601, -122.2957482), (47.1927773, -122.296828)]",[],0,0,489.0,0,0,"[14.54020690917969, 13.86605453491211, 14.69608306884766, 14.7384614944458, 13.84487628936768, 14.32113170623779]"
118,"47.6143193,-122.3441541","47.6150516,-122.345385","[(47.6143193, -122.3441541), (47.6150516, -122.345385)]",[],0,0,123.0,0,0,"[40.95634460449219, 38.65712356567383]"
119,"47.6109846,-122.338138","47.6104398,-122.3384276","[(47.6109846, -122.338138), (47.610741, -122.338703), (47.6104398, -122.3384276)]",[],0,0,89.0,0,0,"[39.48620223999023, 41.34651565551758, 40.3319206237793]"
120,"47.6621183,-122.3456971","47.6616858,-122.3472781","[(47.6621183, -122.3456971), (47.6620512, -122.3469904), (47.6619478, -122.3469746), (47.6617847, -122.3472785), (47.6616858, -122.3472781)]",[],0,0,157.0,0,0,"[75.99845886230469, 81.42532348632812, 81.3604507446289, 88.32716369628906, 88.00116729736328]"
121,"47.577512,-122.2970551","47.5768244,-122.2969745","[(47.577512, -122.2970551), (47.577617, -122.2972567), (47.5775752, -122.2975489), (47.5768244, -122.2969745)]",[],0,0,137.0,0,0,"[16.00332260131836, 16.12348747253418, 16.10110282897949, 15.93339920043945]"
122,"47.6016528,-122.3301598","47.6015538,-122.329919","[(47.6016528, -122.3301598), (47.6015538, -122.329919)]",[],0,0,21.0,0,0,"[19.22757530212402, 19.95998954772949]"
123,"47.6027557,-122.3321732","47.6031287,-122.3305579","[(47.6027557, -122.3321732), (47.602535, -122.3319739), (47.6031287, -122.3305579)]",[],0,0,154.0,0,0,"[19.20558166503906, 17.49629402160645, 29.16336441040039]"
124,"47.599202,-122.3167152","47.5986173,-122.3173099","[(47.599202, -122.3167152), (47.5992007, -122.3172949), (47.5986173, -122.3173099)]",[],0,0,108.0,0,0,"[53.59963607788086, 53.90877532958984, 53.1923713684082]"
125,"47.6906031,-122.3776436","47.6900706,-122.3768045","[(47.6906031, -122.3776436), (47.6906124, -122.3768097), (47.6900706, -122.3768045)]",[],0,0,122.0,0,0,"[100.3972091674805, 103.21533203125, 102.9695281982422]"
126,"47.6108791,-122.3388291","47.6115706,-122.337327","[(47.6108791, -122.3388291), (47.610741, -122.338703), (47.6114345, -122.3370428), (47.6116125, -122.3371749), (47.6115706, -122.337327)]",[],0,0,198.0,0,0,"[41.45295333862305, 41.34651565551758, 36.94172286987305, 36.86772918701172, 37.33580017089844]"
127,"47.6499216,-122.3497912","47.6497059,-122.3497638","[(47.6499216, -122.3497912), (47.6495848, -122.3497546), (47.6497059, -122.3497638)]",[],0,0,51.0,0,0,"[17.7401237487793, 16.62383079528809, 17.12819862365723]"
128,"47.5983628,-122.3280069","47.5987131,-122.3276513","[(47.5983628, -122.3280069), (47.5983509, -122.3276504), (47.5987131, -122.3276513)]",[],0,0,67.0,0,0,"[13.96851634979248, 14.21344375610352, 14.40780162811279]"
129,"47.5975995,-122.3294567","47.6030129,-122.3301008","[(47.5975995, -122.3294567), (47.5975982, -122.3290548), (47.6030129, -122.3301008)]",['26501'],0,1,655.0,0,0.0015267175572519084,"[5.343186855316162, 12.05009174346924, 28.73793792724609]"
130,"47.385193,-122.2323461","47.385057,-122.2327575","[(47.385193, -122.2323461), (47.3849636, -122.232355), (47.385057, -122.2327575)]",[],0,0,72.0,0,0,"[11.69864463806152, 12.63573551177979, 12.28942203521729]"
131,"47.6686835,-122.3861663","47.6686841,-122.3860048","[(47.6686835, -122.3861663), (47.6686841, -122.3860048)]",[],0,0,12.0,0,0,"[17.35968399047852, 17.61542892456055]"
132,"47.6154133,-122.1941444","47.6154165,-122.1953705","[(47.6154133, -122.1941444), (47.6154165, -122.1953705)]",[],0,0,92.0,0,0,"[52.44628524780273, 55.01475143432617]"
133,"47.6108791,-122.3388291","47.6121653,-122.3369431","[(47.6108791, -122.3388291), (47.610741, -122.338703), (47.611662, -122.3364918), (47.6121653, -122.3369431)]",[],0,0,278.0,0,0,"[41.45295333862305, 41.34651565551758, 36.67303848266602, 35.17062759399414]"
134,"47.6109846,-122.338138","47.6108905,-122.3388395","[(47.6109846, -122.338138), (47.610741, -122.338703), (47.6108905, -122.3388395)]",[],0,0,70.0,0,0,"[39.48620223999023, 41.34651565551758, 41.4920654296875]"
135,"47.7615948,-122.1925579","47.7618693,-122.1924188","[(47.7615948, -122.1925579), (47.7616858, -122.1926864), (47.761722, -122.1926311), (47.7618693, -122.1924188)]",[],0,0,43.0,0,0,"[20.33952331542969, 20.24551773071289, 19.94504547119141, 18.15591239929199]"
136,"47.6558917,-122.3120988","47.6550788,-122.3112422","[(47.6558917, -122.3120988), (47.6553287, -122.3121139), (47.6551012, -122.3111283), (47.6550788, -122.3112422)]",[],0,0,153.0,0,0,"[36.61212158203125, 32.48143005371094, 36.05200958251953, 35.8400764465332]"
137,"47.6498059,-122.3497733","47.6499403,-122.3497941","[(47.6498059, -122.3497733), (47.6500481, -122.3498107), (47.6499403, -122.3497941)]",[],0,0,39.0,0,0,"[17.40318870544434, 18.15149116516113, 17.80088996887207]"
138,"47.4697896,-122.3375275","47.4704378,-122.3370014","[(47.4697896, -122.3375275), (47.4704267, -122.3376674), (47.4704378, -122.3370014)]",[],0,0,129.0,0,0,"[108.7875823974609, 109.9744186401367, 108.135498046875]"
139,"47.6558917,-122.3120988","47.6550465,-122.3109525","[(47.6558917, -122.3120988), (47.6553287, -122.3121139), (47.6550465, -122.3109525)]",[],0,0,159.0,0,0,"[36.61212158203125, 32.48143005371094, 36.79231643676758]"
140,"47.611566,-122.3367243","47.6130542,-122.3410298","[(47.611566, -122.3367243), (47.6114345, -122.3370428), (47.6116125, -122.3371749), (47.6115551, -122.3375653), (47.6114703, -122.337829), (47.6133931, -122.3405973), (47.6130542, -122.3410298)]","['10675', '10682', '10684', '10689', '10690', '10694', '10715', '10716', '10757']",2,7,452.0,0.004424778761061947,0.015486725663716814,"[36.69493103027344, 36.94172286987305, 36.86772918701172, 38.4914436340332, 38.62758255004883, 41.46216583251953, 43.76814651489258]"
141,"47.3174315,-122.3053905","47.3174298,-122.3051418","[(47.3174315, -122.3053905), (47.3174298, -122.3051418)]",[],0,0,19.0,0,0,"[131.8595733642578, 131.7164764404297]"
142,"47.5987153,-122.3173082","47.5992018,-122.316755","[(47.5987153, -122.3173082), (47.5992007, -122.3172949), (47.5992018, -122.316755)]",[],0,0,94.0,0,0,"[53.30984878540039, 53.90877532958984, 53.62272262573242]"
143,"47.6403579,-122.2177947","47.640366,-122.217799","[(47.6403579, -122.2177947), (47.640366, -122.217799)]",[],0,0,1.0,0,0,"[41.79706192016602, 41.83115768432617]"
144,"47.6082568,-122.3364321","47.6091147,-122.3372075","[(47.6082568, -122.3364321), (47.6091147, -122.3372075)]",[],0,0,112.0,0,0,"[37.85649108886719, 38.0389518737793]"
145,"47.4694871,-122.3376636","47.4697896,-122.3375275","[(47.4694871, -122.3376636), (47.4695172, -122.3379873), (47.4695154, -122.3388937), (47.4699213, -122.3389084), (47.4699498, -122.3376649), (47.4697896, -122.3375275)]",[],0,0,258.0,0,0,"[108.0677871704102, 107.8545608520508, 108.1270523071289, 109.4190216064453, 108.7486801147461, 108.7875823974609]"
146,"47.5794599,-122.3115474","47.579239,-122.3121715","[(47.5794599, -122.3115474), (47.5794632, -122.3123914), (47.579239, -122.3121715)]",[],0,0,93.0,0,0,"[88.65294647216797, 89.02084350585938, 89.12490844726562]"
147,"47.6127901,-122.3415607","47.6123023,-122.3407284","[(47.6127901, -122.3415607), (47.6123023, -122.3407284)]",[],0,0,83.0,0,0,"[45.6954460144043, 46.82338714599609]"
148,"47.6121101,-122.3382239","47.6110801,-122.3390127","[(47.6121101, -122.3382239), (47.6120458, -122.3383726), (47.6121656, -122.3385245), (47.611829, -122.3393188), (47.6116421, -122.3395764), (47.6110801, -122.3390127)]",[],0,0,205.0,0,0,"[39.24788284301758, 39.75162506103516, 39.9937744140625, 42.70046615600586, 43.52132797241211, 42.07442092895508]"
149,"47.7016605,-122.3276694","47.7015363,-122.3272423","[(47.7016605, -122.3276694), (47.701372, -122.3279114), (47.7013648, -122.327241), (47.7015363, -122.3272423)]",[],0,0,118.0,0,0,"[77.99707794189453, 77.40618896484375, 78.82793426513672, 78.99884033203125]"
150,"47.6189527,-122.3438586","47.6185522,-122.3426933","[(47.6189527, -122.3438586), (47.6187865, -122.343852), (47.618564, -122.343501), (47.6185522, -122.3426933)]","['28193', '28193']",0,2,115.0,0,0.017391304347826087,"[34.9897575378418, 35.50286102294922, 35.6086540222168, 34.05899810791016]"
151,"47.6070486,-122.3353252","47.606622,-122.3349354","[(47.6070486, -122.3353252), (47.606622, -122.3349354)]",[],0,0,56.0,0,0,"[37.65395355224609, 37.59112167358398]"
152,"47.6586919,-122.3120255","47.6593691,-122.3120007","[(47.6586919, -122.3120255), (47.6593691, -122.3120007)]",[],0,0,75.0,0,0,"[51.87631225585938, 55.74100112915039]"
153,"47.6232759,-122.3554297","47.622999,-122.355428","[(47.6232759, -122.3554297), (47.622999, -122.355428)]",[],0,0,31.0,0,0,"[42.87400436401367, 41.8470458984375]"
154,"47.5636279,-122.3761424","47.5637085,-122.3761442","[(47.5636279, -122.3761424), (47.5637085, -122.3761442)]",[],0,0,9.0,0,0,"[65.22969818115234, 65.37309265136719]"
155,"47.6154114,-122.194642","47.6155759,-122.1942711","[(47.6154114, -122.194642), (47.6155056, -122.1936064), (47.6155759, -122.1942711)]",[],0,0,131.0,0,0,"[53.92573928833008, 50.76274490356445, 52.83469390869141]"
156,"47.6152791,-122.196314","47.6154323,-122.1960513","[(47.6152791, -122.196314), (47.615519, -122.196315), (47.6154323, -122.1960513)]",[],0,0,50.0,0,0,"[53.93828964233398, 54.0822868347168, 54.11265182495117]"
157,"47.5622113,-122.3761934","47.5621581,-122.3761955","[(47.5622113, -122.3761934), (47.5621581, -122.3761955)]",[],0,0,6.0,0,0,"[68.89286804199219, 69.29296875]"
158,"47.6909249,-122.3768103","47.6909379,-122.3768103","[(47.6909249, -122.3768103), (47.6909379, -122.3768103)]",[],0,0,1.0,0,0,"[103.452392578125, 103.4503479003906]"
159,"47.6078175,-122.3360309","47.6085874,-122.3367339","[(47.6078175, -122.3360309), (47.6085874, -122.3367339)]",[],0,0,101.0,0,0,"[37.75869369506836, 37.82102966308594]"
160,"47.6586919,-122.3120255","47.6597213,-122.3131858","[(47.6586919, -122.3120255), (47.6597954, -122.311986), (47.6597971, -122.3131834), (47.6597213, -122.3131858)]",[],0,0,221.0,0,0,"[51.87631225585938, 57.85367965698242, 54.02102279663086, 53.79407119750977]"
161,"47.6905603,-122.3445854","47.6905621,-122.3448252","[(47.6905603, -122.3445854), (47.6905621, -122.3448252)]",[],0,0,18.0,0,0,"[76.88356018066406, 77.96647644042969]"
162,"47.6026087,-122.3312612","47.599212,-122.3277737","[(47.6026087, -122.3312612), (47.6017208, -122.3304467), (47.6017098, -122.3302982), (47.6008773, -122.3289844), (47.5991984, -122.3290272), (47.599212, -122.3277737)]","['26501', '26555']",0,2,546.0,0,0.003663003663003663,"[21.48949241638184, 18.55953788757324, 18.94685935974121, 16.67679595947266, 12.02386856079102, 14.62070083618164]"
163,"47.4603778,-122.240839","47.4607001,-122.2410324","[(47.4603778, -122.240839), (47.4597943, -122.2415504), (47.4598003, -122.2418328), (47.4601106, -122.2418131), (47.4607001, -122.2410324)]",[],0,0,248.0,0,0,"[6.590026378631592, 6.607221126556396, 6.64564847946167, 6.692634105682373, 6.607866764068604]"
164,"47.5804303,-122.1519771","47.5804367,-122.152708","[(47.5804303, -122.1519771), (47.5804367, -122.152708)]",[],0,0,55.0,0,0,"[93.27998352050781, 92.31211853027344]"
165,"47.6096669,-122.3377195","47.6081866,-122.336368","[(47.6096669, -122.3377195), (47.6081866, -122.336368)]",[],0,0,193.0,0,0,"[38.38793182373047, 37.84547424316406]"
166,"47.6618577,-122.3539951","47.6621416,-122.3535367","[(47.6618577, -122.3539951), (47.6621412, -122.353996), (47.6621416, -122.3535367)]",[],0,0,66.0,0,0,"[100.2313690185547, 101.3403701782227, 100.7110290527344]"
167,"47.6082568,-122.3364321","47.6103107,-122.3383096","[(47.6082568, -122.3364321), (47.6103107, -122.3383096)]",[],0,0,268.0,0,0,"[37.85649108886719, 39.94439697265625]"
168,"47.7189285,-122.2954966","47.7188439,-122.295547","[(47.7189285, -122.2954966), (47.7188439, -122.295547)]",[],0,0,10.0,0,0,"[58.90984725952148, 58.77764892578125]"
169,"47.6079204,-122.3376588","47.6065152,-122.3348377","[(47.6079204, -122.3376588), (47.606584, -122.336436), (47.6070486, -122.3353252), (47.6065152, -122.3348377)]",[],0,0,343.0,0,0,"[30.38439559936523, 26.54651069641113, 37.65395355224609, 37.4819221496582]"
170,"47.611566,-122.3367243","47.611565,-122.3373601","[(47.611566, -122.3367243), (47.6114345, -122.3370428), (47.6116125, -122.3371749), (47.611565, -122.3373601)]",[],0,0,65.0,0,0,"[36.69493103027344, 36.94172286987305, 36.86772918701172, 37.64833831787109]"
171,"47.6550629,-122.3110134","47.6548704,-122.3121263","[(47.6550629, -122.3110134), (47.6553287, -122.3121139), (47.6548704, -122.3121263)]",[],0,0,142.0,0,0,"[36.4771842956543, 32.48143005371094, 30.57608985900879]"
172,"47.7024854,-122.3271803","47.7026364,-122.3273867","[(47.7024854, -122.3271803), (47.702484, -122.3273832), (47.7026364, -122.3273867)]",[],0,0,32.0,0,0,"[80.90547943115234, 80.52823638916016, 80.7879867553711]"
173,"47.6121101,-122.3382239","47.6103949,-122.3383865","[(47.6121101, -122.3382239), (47.6120458, -122.3383726), (47.6112087, -122.3375861), (47.610741, -122.338703), (47.6103949, -122.3383865)]",[],0,0,267.0,0,0,"[39.24788284301758, 39.75162506103516, 38.06826782226562, 41.34651565551758, 40.20636749267578]"
174,"47.6569962,-122.3132685","47.6562267,-122.3152993","[(47.6569962, -122.3132685), (47.6562038, -122.313284), (47.6562267, -122.3152993)]",[],0,0,239.0,0,0,"[40.09226989746094, 35.54673385620117, 29.71284103393555]"
175,"47.5996565,-122.3171666","47.5993636,-122.317815","[(47.5996565, -122.3171666), (47.5992, -122.3171652), (47.5991976, -122.3179812), (47.5993635, -122.3179801), (47.5993636, -122.317815)]",[],0,0,142.0,0,0,"[55.41952896118164, 53.98374176025391, 51.40817260742188, 52.04306411743164, 52.75710678100586]"
176,"47.2501408,-122.4379085","47.250106,-122.4379004","[(47.2501408, -122.4379085), (47.250106, -122.4379004)]",[],0,0,4.0,0,0,"[20.77418327331543, 20.78214454650879]"
177,"47.5983628,-122.3280069","47.5982532,-122.3281382","[(47.5983628, -122.3280069), (47.5982532, -122.3281382)]",[],0,0,22.0,0,0,"[13.96851634979248, 13.73573780059814]"
178,"47.6569962,-122.3132685","47.6559904,-122.3136694","[(47.6569962, -122.3132685), (47.6559849, -122.3132902), (47.6559904, -122.3136694)]",[],0,0,140.0,0,0,"[40.09226989746094, 34.7647819519043, 33.64359283447266]"
179,"47.1918827,-122.4280538","47.1568559,-122.5045163","[(47.1918827, -122.4280538), (47.1901485, -122.4642166), (47.190175, -122.475735), (47.18968, -122.4757302), (47.1856206, -122.4836904), (47.1771055, -122.483804), (47.176511, -122.490939), (47.158489, -122.4953168), (47.1585109, -122.5045575), (47.1568559, -122.5045163)]",[],0,0,8974.0,0,0,"[117.9609298706055, 99.87693786621094, 78.42288208007812, 78.6675033569336, 79.6396713256836, 84.88099670410156, 82.98279571533203, 83.84761810302734, 81.82110595703125, 80.97107696533203]"
180,"47.7234918,-122.2928635","47.7234865,-122.2928655","[(47.7234918, -122.2928635), (47.7234865, -122.2928655)]",[],0,0,1.0,0,0,"[59.92248916625977, 59.91325378417969]"
181,"47.6085271,-122.3374345","47.6097479,-122.337795","[(47.6085271, -122.3374345), (47.608754, -122.336886), (47.6097479, -122.337795)]",[],0,0,178.0,0,0,"[34.84086990356445, 38.05662155151367, 38.52720260620117]"
182,"47.6069857,-122.3352677","47.6050436,-122.3334905","[(47.6069857, -122.3352677), (47.6050436, -122.3334905)]",[],0,0,254.0,0,0,"[37.59100341796875, 31.84405136108398]"
183,"47.611566,-122.3367243","47.6095699,-122.337629","[(47.611566, -122.3367243), (47.610741, -122.338703), (47.6095699, -122.337629)]",[],0,0,327.0,0,0,"[36.69493103027344, 41.34651565551758, 38.29531097412109]"
184,"47.590413,-122.3076083","47.5901679,-122.307193","[(47.590413, -122.3076083), (47.5902687, -122.3072725), (47.5901679, -122.307193)]",[],0,0,57.0,0,0,"[31.80903625488281, 23.93009567260742, 23.73974609375]"
185,"47.6613215,-122.3213346","47.6618268,-122.3207273","[(47.6613215, -122.3213346), (47.6613152, -122.3207725), (47.6618268, -122.3207273)]",[],0,0,99.0,0,0,"[60.94582748413086, 59.83000564575195, 61.67802429199219]"
186,"47.5983628,-122.3280069","47.5991988,-122.3279439","[(47.5983628, -122.3280069), (47.5983509, -122.3276504), (47.5991509, -122.3276449), (47.5991988, -122.3279439)]",[],0,0,139.0,0,0,"[13.96851634979248, 14.21344375610352, 14.94798564910889, 14.19575023651123]"
187,"47.5837529,-122.3022744","47.5838094,-122.302318","[(47.5837529, -122.3022744), (47.5838094, -122.302318)]",[],0,0,7.0,0,0,"[18.7430591583252, 18.77499389648438]"
188,"47.609682,-122.3379544","47.6102198,-122.3382265","[(47.609682, -122.3379544), (47.6097479, -122.337795), (47.6102198, -122.3382265)]",[],0,0,76.0,0,0,"[38.27906036376953, 38.52720260620117, 39.66696929931641]"
189,"47.6550629,-122.3110134","47.6562261,-122.3152622","[(47.6550629, -122.3110134), (47.6553287, -122.3121139), (47.656195, -122.3120979), (47.6562261, -122.3152622)]",[],0,0,424.0,0,0,"[36.4771842956543, 32.48143005371094, 37.57712936401367, 29.79373359680176]"
190,"47.599199,-122.3285138","47.5987194,-122.329031","[(47.599199, -122.3285138), (47.5991984, -122.3290272), (47.5987194, -122.329031)]",[],0,0,91.0,0,0,"[12.80874443054199, 12.02386856079102, 12.18997287750244]"
191,"47.6440493,-122.1323047","47.645321,-122.1354292","[(47.6440493, -122.1323047), (47.6460442, -122.1323477), (47.6459485, -122.1356491), (47.645321, -122.1354292)]",[],0,0,544.0,0,0,"[106.9872817993164, 104.3605804443359, 115.5160064697266, 113.2334365844727]"
192,"47.6150843,-122.3454404","47.6143712,-122.3442408","[(47.6150843, -122.3454404), (47.6143712, -122.3442408)]",[],0,0,120.0,0,0,"[38.54649353027344, 40.78421783447266]"
193,"47.4776916,-122.2160198","47.4777617,-122.2160598","[(47.4776916, -122.2160198), (47.4777617, -122.2160598)]",[],0,0,8.0,0,0,"[8.851293563842773, 8.883641242980957]"
194,"47.6185471,-122.3420884","47.6183813,-122.3435532","[(47.6185471, -122.3420884), (47.618564, -122.343501), (47.6183813, -122.3435532)]",[],0,0,127.0,0,0,"[33.16416168212891, 35.6086540222168, 35.24882507324219]"
195,"47.5804303,-122.1519771","47.5799532,-122.1516768","[(47.5804303, -122.1519771), (47.5802009, -122.1514092), (47.5799419, -122.1513951), (47.5799532, -122.1516768)]",[],0,0,118.0,0,0,"[93.27998352050781, 94.04056549072266, 93.66957092285156, 93.23207092285156]"
196,"47.609682,-122.3379544","47.6091801,-122.3372669","[(47.609682, -122.3379544), (47.6097479, -122.337795), (47.6091801, -122.3372669)]",[],0,0,89.0,0,0,"[38.27906036376953, 38.52720260620117, 38.08515548706055]"
197,"47.7046962,-122.3447589","47.7050201,-122.3455236","[(47.7046962, -122.3447589), (47.7050114, -122.3447648), (47.7050201, -122.3455236)]",[],0,0,92.0,0,0,"[100.7475891113281, 100.8538360595703, 101.5221481323242]"
198,"47.6168629,-122.3484307","47.6168302,-122.3483753","[(47.6168629, -122.3484307), (47.6168302, -122.3483753)]",[],0,0,6.0,0,0,"[36.57034301757812, 36.47585678100586]"
